Tipo Entrega,Segmento,Cidade,Estado,Postal Code,Regiao,Categoria,Sub-Categoria,Venda,Quantidade,Desconto,Lucro,Codigo_Estado,Latitude,Longitude,Resultado
Especial,Home Office,Aurora,Colorado,80013,West,Material de Escritório,Canetas,14.35,3,0.2,5.2,CO,39.729432,-104.8319196,Lucro
Especial,Home Office,Aurora,Colorado,80013,West,Material de Escritório,Impressora,209.79,2,0.2,26.22,CO,39.729432,-104.8319196,Lucro
Padrão,Consumidor,Aurora,Colorado,80013,West,Material de Escritório,Envelopes,12.54,1,0.2,4.23,CO,39.729432,-104.8319196,Lucro
Padrão,Consumidor,Aurora,Colorado,80013,West,Material de Escritório,Papel,1.08,2,0.7,-0.79,CO,39.729432,-104.8319196,Prejuízo
Padrão,Consumidor,Aurora,Colorado,80013,West,Material de Escritório,Pastas,4.51,3,0.2,0.85,CO,39.729432,-104.8319196,Lucro
Padrão,Home Office,Aurora,Colorado,80013,West,Móveis,Móveis,21.44,2,0.2,7.5,CO,39.729432,-104.8319196,Lucro
Padrão,Home Office,Aurora,Colorado,80013,West,Material de Escritório,Pen Drive,511.06,9,0.2,-95.82,CO,39.729432,-104.8319196,Prejuízo
Especial,Corporate,Aurora,Colorado,80013,West,Material de Escritório,Canetas,177.54,4,0.2,62.14,CO,39.729432,-104.8319196,Lucro
Especial,Corporate,Aurora,Colorado,80013,West,Material de Escritório,Impressora,32.43,2,0.2,3.24,CO,39.729432,-104.8319196,Lucro
Padrão,Home Office,Aurora,Colorado,80013,West,Material de Escritório,Grampeador,14.58,2,0.2,2.37,CO,39.729432,-104.8319196,Lucro
Econômica,Consumidor,Aurora,Colorado,80013,West,Material de Escritório,Papel,4.9,3,0.7,-3.43,CO,39.729432,-104.8319196,Prejuízo
Econômica,Consumidor,Aurora,Colorado,80013,West,Móveis,Cadernos,145.76,6,0.7,-247.8,CO,39.729432,-104.8319196,Prejuízo
Econômica,Consumidor,Aurora,Colorado,80013,West,Material de Escritório,Papel,9.61,6,0.7,-7.37,CO,39.729432,-104.8319196,Prejuízo
Especial,Consumidor,Aurora,Colorado,80013,West,Tecnologia,Smartphones,125.94,7,0.2,15.74,CO,39.729432,-104.8319196,Lucro
Especial,Corporate,Aurora,Colorado,80013,West,Móveis,Móveis,24.64,4,0.2,4.0,CO,39.729432,-104.8319196,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Tecnologia,Accessórios,74.11,8,0.2,17.6,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Tecnologia,Smartphones,27.99,1,0.2,2.1,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Grampeador,3.3,1,0.2,1.07,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Papel,18.65,7,0.7,-12.43,NC,35.2409052,-80.8224642,Prejuízo
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Canetas,36.24,5,0.2,11.32,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Canetas,192.16,5,0.2,67.26,NC,35.2409052,-80.8224642,Lucro
Padrão,Home Office,Charlotte,North Carolina,28205,South,Material de Escritório,Pen Drive,348.21,7,0.2,30.47,NC,35.2409052,-80.8224642,Lucro
Padrão,Home Office,Charlotte,North Carolina,28205,South,Material de Escritório,Papel,35.78,7,0.7,-28.63,NC,35.2409052,-80.8224642,Prejuízo
Especial,Consumidor,Charlotte,North Carolina,28205,South,Tecnologia,Smartphones,271.96,5,0.2,17.0,NC,35.2409052,-80.8224642,Lucro
Econômica,Home Office,Charlotte,North Carolina,28205,South,Material de Escritório,Papel,27.88,3,0.7,-20.45,NC,35.2409052,-80.8224642,Prejuízo
Econômica,Home Office,Charlotte,North Carolina,28205,South,Material de Escritório,Pen Drive,540.05,3,0.2,-47.25,NC,35.2409052,-80.8224642,Prejuízo
Econômica,Home Office,Charlotte,North Carolina,28205,South,Tecnologia,Accessórios,255.68,8,0.2,76.7,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Etiquetas,17.54,3,0.2,5.92,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Móveis,Móveis,44.13,4,0.2,12.14,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Impressora,62.92,1,0.2,10.22,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Canetas,78.3,2,0.2,29.36,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Tecnologia,Fax,959.97,4,0.2,120.0,NC,35.2409052,-80.8224642,Lucro
Padrão,Home Office,Charlotte,North Carolina,28205,South,Material de Escritório,Pen Drive,580.67,4,0.2,65.33,NC,35.2409052,-80.8224642,Lucro
Padrão,Home Office,Charlotte,North Carolina,28205,South,Material de Escritório,Pastas,18.94,3,0.2,5.92,NC,35.2409052,-80.8224642,Lucro
Padrão,Home Office,Charlotte,North Carolina,28205,South,Tecnologia,Smartphones,222.38,2,0.2,16.68,NC,35.2409052,-80.8224642,Lucro
Padrão,Home Office,Charlotte,North Carolina,28205,South,Material de Escritório,Papel,50.45,6,0.7,-33.64,NC,35.2409052,-80.8224642,Prejuízo
Padrão,Home Office,Charlotte,North Carolina,28205,South,Móveis,Mesas,154.76,3,0.4,-36.11,NC,35.2409052,-80.8224642,Prejuízo
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Pastas,7.52,5,0.2,1.41,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Grampeador,10.27,3,0.2,0.9,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Etiquetas,47.81,12,0.2,15.54,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Tecnologia,Smartphones,978.84,9,0.2,110.12,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Pen Drive,67.34,6,0.2,7.58,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Tecnologia,Tablets,2624.98,3,0.5,-944.99,NC,35.2409052,-80.8224642,Prejuízo
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Pen Drive,387.72,5,0.2,-67.85,NC,35.2409052,-80.8224642,Prejuízo
Premium,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Papel,68.54,11,0.7,-52.55,NC,35.2409052,-80.8224642,Prejuízo
Premium,Consumidor,Charlotte,North Carolina,28205,South,Tecnologia,Smartphones,627.17,4,0.2,70.56,NC,35.2409052,-80.8224642,Lucro
Premium,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Etiquetas,122.12,5,0.2,39.69,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Papel,22.91,7,0.7,-17.57,NC,35.2409052,-80.8224642,Prejuízo
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Impressora,309.46,9,0.2,34.81,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Grampeador,19.46,4,0.2,3.4,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Móveis,Mesas,472.52,3,0.4,-149.63,NC,35.2409052,-80.8224642,Prejuízo
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Tecnologia,Accessórios,1012.68,3,0.2,303.8,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Papel,17.22,5,0.7,-12.63,NC,35.2409052,-80.8224642,Prejuízo
Premium,Consumidor,Charlotte,North Carolina,28205,South,Tecnologia,Accessórios,23.47,3,0.2,4.99,NC,35.2409052,-80.8224642,Lucro
Especial,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Grampeador,12.67,9,0.2,1.43,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Canetas,268.24,7,0.2,93.88,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Tecnologia,Accessórios,431.16,5,0.2,107.79,NC,35.2409052,-80.8224642,Lucro
Econômica,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Pen Drive,45.25,2,0.2,3.96,NC,35.2409052,-80.8224642,Lucro
Econômica,Corporate,Charlotte,North Carolina,28205,South,Móveis,Mesas,876.3,10,0.4,-292.1,NC,35.2409052,-80.8224642,Prejuízo
Econômica,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Suprimentos Gerais,185.38,2,0.2,-34.76,NC,35.2409052,-80.8224642,Prejuízo
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Etiquetas,5.04,2,0.2,1.76,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Móveis,Móveis,4.93,2,0.2,0.74,NC,35.2409052,-80.8224642,Lucro
Padrão,Corporate,Charlotte,North Carolina,28205,South,Material de Escritório,Etiquetas,11.78,3,0.2,4.27,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Pen Drive,704.76,5,0.2,26.43,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Material de Escritório,Papel,27.4,3,0.7,-20.09,NC,35.2409052,-80.8224642,Prejuízo
Padrão,Home Office,Charlotte,North Carolina,28205,South,Tecnologia,Smartphones,35.96,1,0.2,3.6,NC,35.2409052,-80.8224642,Lucro
Padrão,Consumidor,Charlotte,North Carolina,28205,South,Móveis,Cadeiras,242.35,3,0.2,15.15,NC,35.2409052,-80.8224642,Lucro
Padrão,Home Office,Orland Park,Illinois,60462,Central,Tecnologia,Accessórios,339.96,5,0.2,67.99,IL,41.630663,-87.8536288,Lucro
Padrão,Corporate,New York City,New York,10035,East,Móveis,Móveis,41.96,2,0.0,10.91,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Móveis,Cadernos,899.14,4,0.2,112.39,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Tecnologia,Smartphones,71.76,6,0.0,20.09,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Material de Escritório,Canetas,51.84,8,0.0,24.88,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Móveis,Cadernos,626.35,3,0.2,46.98,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Material de Escritório,Grampeador,19.9,5,0.0,6.57,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Móveis,Cadernos,388.7,6,0.2,-4.86,NY,40.7127281,-74.0060152,Prejuízo
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Envelopes,8.26,2,0.0,3.8,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Grampeador,17.04,4,0.0,6.99,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Canetas,34.4,5,0.0,15.82,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Material de Escritório,Papel,41.28,6,0.2,13.93,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Material de Escritório,Canetas,13.36,2,0.0,6.41,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Material de Escritório,Canetas,97.82,2,0.0,45.98,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Tecnologia,Accessórios,103.12,8,0.0,10.31,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Móveis,Cadernos,191.98,2,0.2,4.8,NY,40.7127281,-74.0060152,Lucro
Especial,Consumidor,New York City,New York,10035,East,Tecnologia,Accessórios,119.96,4,0.0,52.78,NY,40.7127281,-74.0060152,Lucro
Especial,Consumidor,New York City,New York,10035,East,Móveis,Cadernos,883.92,5,0.2,-110.49,NY,40.7127281,-74.0060152,Prejuízo
Especial,Consumidor,New York City,New York,10035,East,Material de Escritório,Papel,46.72,8,0.2,15.77,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Material de Escritório,Canetas,55.48,1,0.0,26.63,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Material de Escritório,Grampeador,60.45,3,0.0,16.32,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Material de Escritório,Grampeador,11.52,4,0.0,3.34,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Móveis,Cadernos,186.05,4,0.2,9.3,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Móveis,Móveis,44.46,2,0.0,14.67,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Pen Drive,242.94,3,0.0,9.72,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Canetas,39.96,2,0.0,18.78,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Suprimentos Gerais,102.3,10,0.0,26.6,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Pen Drive,21.36,2,0.0,5.77,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Móveis,Cadeiras,599.29,6,0.1,93.22,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Tecnologia,Accessórios,31.86,2,0.0,11.15,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Móveis,Cadernos,722.35,3,0.2,90.29,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Papel,8.64,2,0.2,3.02,NY,40.7127281,-74.0060152,Lucro
Padrão,Home Office,New York City,New York,10035,East,Tecnologia,Smartphones,9.99,1,0.0,4.6,NY,40.7127281,-74.0060152,Lucro
Padrão,Home Office,New York City,New York,10035,East,Material de Escritório,Papel,125.76,3,0.2,40.87,NY,40.7127281,-74.0060152,Lucro
Padrão,Home Office,New York City,New York,10035,East,Material de Escritório,Papel,25.32,5,0.2,9.18,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Móveis,Móveis,109.48,2,0.0,33.94,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Material de Escritório,Pen Drive,272.94,3,0.0,0.0,NY,40.7127281,-74.0060152,Lucro Zero
Econômica,Consumidor,New York City,New York,10035,East,Material de Escritório,Canetas,19.44,3,0.0,9.33,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Material de Escritório,Pen Drive,31.92,4,0.0,8.3,NY,40.7127281,-74.0060152,Lucro
Especial,Corporate,New York City,New York,10035,East,Material de Escritório,Papel,50.11,6,0.2,16.29,NY,40.7127281,-74.0060152,Lucro
Padrão,Home Office,New York City,New York,10035,East,Material de Escritório,Grampeador,15.48,3,0.0,4.49,NY,40.7127281,-74.0060152,Lucro
Especial,Consumidor,New York City,New York,10035,East,Material de Escritório,Papel,17.22,4,0.2,6.03,NY,40.7127281,-74.0060152,Lucro
Especial,Consumidor,New York City,New York,10035,East,Material de Escritório,Canetas,11.56,2,0.0,5.66,NY,40.7127281,-74.0060152,Lucro
Especial,Consumidor,New York City,New York,10035,East,Tecnologia,Accessórios,88.4,4,0.0,11.49,NY,40.7127281,-74.0060152,Lucro
Especial,Consumidor,New York City,New York,10035,East,Material de Escritório,Canetas,6.48,1,0.0,3.11,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Móveis,Cadeiras,408.01,2,0.1,72.53,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Móveis,Móveis,165.28,4,0.0,14.88,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Pastas,3.76,2,0.0,1.32,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Material de Escritório,Canetas,5.88,1,0.0,2.88,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Móveis,Cadeiras,977.29,6,0.1,173.74,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Material de Escritório,Pen Drive,212.88,6,0.0,0.0,NY,40.7127281,-74.0060152,Lucro Zero
Econômica,Consumidor,New York City,New York,10035,East,Material de Escritório,Papel,11.81,2,0.2,4.28,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Móveis,Cadeiras,1931.04,9,0.1,321.84,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Material de Escritório,Canetas,9.96,2,0.0,4.68,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Tecnologia,Smartphones,84.95,5,0.0,22.09,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Móveis,Móveis,27.42,1,0.0,11.24,NY,40.7127281,-74.0060152,Lucro
Premium,Consumidor,New York City,New York,10035,East,Tecnologia,Accessórios,166.24,1,0.0,24.94,NY,40.7127281,-74.0060152,Lucro
Econômica,Corporate,New York City,New York,10035,East,Material de Escritório,Papel,79.87,3,0.2,29.95,NY,40.7127281,-74.0060152,Lucro
Econômica,Corporate,New York City,New York,10035,East,Móveis,Cadernos,46.38,1,0.2,1.16,NY,40.7127281,-74.0060152,Lucro
Econômica,Corporate,New York City,New York,10035,East,Material de Escritório,Canetas,12.96,2,0.0,6.22,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Tecnologia,Accessórios,37.6,2,0.0,2.26,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Tecnologia,Accessórios,59.9,2,0.0,23.96,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Material de Escritório,Canetas,37.0,5,0.0,16.65,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Tecnologia,Accessórios,50.0,2,0.0,12.0,NY,40.7127281,-74.0060152,Lucro
Premium,Consumidor,New York City,New York,10035,East,Material de Escritório,Canetas,14.94,3,0.0,7.02,NY,40.7127281,-74.0060152,Lucro
Premium,Consumidor,New York City,New York,10035,East,Tecnologia,Tablets,1349.85,3,0.0,364.46,NY,40.7127281,-74.0060152,Lucro
Premium,Consumidor,New York City,New York,10035,East,Móveis,Cadernos,136.78,1,0.2,5.13,NY,40.7127281,-74.0060152,Lucro
Premium,Consumidor,New York City,New York,10035,East,Móveis,Móveis,61.12,4,0.0,20.78,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Canetas,19.04,4,0.0,9.33,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Papel,13.13,3,0.2,4.27,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Grampeador,64.14,3,0.0,16.68,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Móveis,Cadeiras,858.24,4,0.1,143.04,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Tecnologia,Smartphones,1979.89,11,0.0,494.97,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Material de Escritório,Envelopes,79.96,2,0.0,35.98,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Tecnologia,Accessórios,239.97,3,0.0,71.99,NY,40.7127281,-74.0060152,Lucro
Especial,Consumidor,New York City,New York,10035,East,Material de Escritório,Etiquetas,59.2,4,0.0,29.6,NY,40.7127281,-74.0060152,Lucro
Especial,Consumidor,New York City,New York,10035,East,Material de Escritório,Pastas,6.03,3,0.0,2.95,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Tecnologia,Fax,479.98,2,0.2,60.0,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Etiquetas,12.6,4,0.0,6.05,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Tecnologia,Smartphones,39.99,1,0.0,11.6,NY,40.7127281,-74.0060152,Lucro
Padrão,Home Office,New York City,New York,10035,East,Móveis,Mesas,344.22,2,0.4,-103.27,NY,40.7127281,-74.0060152,Prejuízo
Especial,Consumidor,New York City,New York,10035,East,Material de Escritório,Impressora,206.43,3,0.0,90.83,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Material de Escritório,Canetas,32.4,5,0.0,15.55,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Tecnologia,Smartphones,65.99,1,0.0,17.16,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Pen Drive,375.34,1,0.0,18.77,NY,40.7127281,-74.0060152,Lucro
Padrão,Corporate,New York City,New York,10035,East,Móveis,Móveis,15.24,3,0.0,5.18,NY,40.7127281,-74.0060152,Lucro
Especial,Home Office,New York City,New York,10035,East,Tecnologia,Tablets,1704.89,11,0.0,767.2,NY,40.7127281,-74.0060152,Lucro
Padrão,Consumidor,New York City,New York,10035,East,Material de Escritório,Papel,232.4,5,0.2,78.44,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Material de Escritório,Envelopes,17.94,3,0.0,8.79,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Móveis,Cadeiras,384.17,7,0.1,29.88,NY,40.7127281,-74.0060152,Lucro
Econômica,Consumidor,New York City,New York,10035,East,Tecnologia,Smartphones,1799.75,5,0.0,539.92,NY,40.7127281,-74.0060152,Lucro
